Ticker,CIK Code
HMDCF,1648257
TWO-PB,1465740
LILAB,1712184
GLPGF,1421876
FUPBY,1534043
GRPFF,912892
FNMAM,310522
SOCGP,92108
CIM-PC,1409493
AILLI,18654
NS-PC,1110805
NSA-PA,1618563
BATRB,1958140
WELPP,107815
LNZNF,1592651
AILLM,18654
AILLN,18654
SRG-PA,1628063
TRTN-PA,1660734
MFA-PB,1055160
VLYPP,714310
SITC-PA,894315
FNMAN,310522
BATRK,1958140
AILIM,18654
ASB-PE,7789
CENTA,887733
FNMAI,310522
NHNKF,1543726
CODQL,1770561
AILLO,18654
LXP-PC,910108
TKCM,1683252
FNMAT,310522
AILIN,18654
FNMAK,310522
NSS,1110805
FNMAL,310522
FNMFM,310522
AKO-B,925261
AILLP,18654
WLYB,107140
FNMAO,310522
FNMAG,310522
NGL-PB,1504461
FNMFO,310522
LGF-B,929351
UBEOF,1446626
GDV-PH,1260729
FISK,1553079
CIXXF,1829948
IVR-PB,1437071
NGL-PC,1504461
BFS-PD,907254
IVR-PC,1437071
FMCCL,1026214
OGCP,1553079
AGM-A,845877
FMCKL,1026214
LTGHF,1569963
LILAK,1712184
PMT-PA,1464423
FMCCG,1026214
FMCKI,1026214
PMT-PB,1464423
FMCCI,1026214
FMCCJ,1026214
STSFF,1585389
GLOG-PA,1534126
MHLA,1412100
GAB-PH,794685
FMCCS,1026214
OXSQL,1259429
BDVC,1490927
HCXY,1280784
FMCCO,1026214
SWGHF,1816901
CODI-PB,1345126
CIR,1091883
FMCKN,1026214
FREJN,1026214
FMCCN,1026214
GNL-PA,1526113
FMCKO,1026214
HCCI,1403431
FMCKJ,1026214
FMCKM,1026214
FREGP,1026214
CODI-PA,1345126
GLOP-PB,1598655
GLOP-PA,1598655
FMCCH,1026214
FMCCK,1026214
IHRTB,1400891
AHL-PD,1267395
HL-PB,719413
NYMTN,1273685
FMCCP,1026214
FMCCM,1026214
FMCKP,1026214
GLOP-PC,1598655
PLLTL,1728205
KBSR,1482430
IIPR-PA,1677576
AHH-PA,1569187
INN-PE,1497645
GAM-PB,40417
ALPC,1616736
GTN-A,43196
PTCHF,1782999
HT-PD,1063344
SMBMF,1448978
FSUN,1709442
AGM-PC,845877
MEOBF,1345099
KELYB,55135
DRDGF,1023512
MPSYF,1340243
BVHBB,315858
AIC,1209028
CMRE-PB,1503584
GLP-PA,1323468
CMRE-PC,1503584
HT-PE,1063344
AGM-PD,845877
CMRE-PD,1503584
CELJF,1385145
HLTC,1561032
CMRE-PE,1503584
HVT-A,216085
GGT-PE,921671
HT-PC,1063344
THRN,1844280
GGN-PB,1313510
BELFB,729580
SCPL,1760717
ARTNB,863110
AIRTP,353184
GAMI,1060349
OXLCM,1495222
DGICB,800457
CUBI-PE,1488813
BH,1726173
CUBI-PF,1488813
ATROB,8063
UMH-PD,752642
NEWTI,1587987
GOODO,1234006
ECCX,1604174
CRD-B,25475
HOVVB,357294
NCV-PA,1214935
BRCPF,1499849
WBHC,885275
MBINP,1629019
LANDM,1495240
OXLCO,1495222
SENEB,88948
GMRE-PA,1533615
CXAC,1856242
SPLP-PA,1452857
CRNCD,909531
MITT-PA,1514281
THPTF,1556898
GAINL,1321741
AVHHL,1762303
VSOGF,1762506
MITT-PB,1514281
CKDXF,1815620
NCACU,1849475
CNTHP,23426
VTDRF,1465872
GUT-PC,1080720
CNLPL,23426
NCZ-PA,1227857
TNP-PE,1166663
DSX-PB,1318885
CHMI-PB,1571776
CNTHO,23426
TNP-PF,1166663
OIBRQ,1160846
HAWLN,46207
CIO-PA,1593222
CCV,1812234
CNTHN,23426
EXROF,1459762
SLNCF,1479615
HAWEN,46207
UONEK,1041657
CNLHO,23426
APLMW,1944885
CNLHP,23426
FGPRB,922358
QRTEB,1355096
ARCXF,1243429
CNLTP,23426
MIESF,1567924
LHC-UN,1824153
CNLTL,23426
AHT-PG,1232582
CNPWM,23426
PRTHU,1653558
CHMI-PA,1571776
CNPWP,23426
LANDP,1495240
CNLPM,23426
BHR-PD,1574085
RVRF,1641601
CNLTN,23426
IVEVF,1756594
IPHYF,1598599
MVXM,1685766
GSCCF,1896084
NVNXF,1859795
PHYT,1848756
BHR-PB,1574085
GGM,1551949
ENO,71508
RCACU,1874218
IHLXF,1873875
CNLHN,23426
AHT-PH,1232582
ERLFF,1271554
AHT-PD,1232582
AHT-PI,1232582
SB-PC,1434754
NSRCF,1302084
AHT-PF,1232582
SB-PD,1434754
EMAN,1046995
PFSW,1095315
MOYFF,1850453
DLNG-PA,1578453
LTRPB,1606745
NM-PH,1333172
CORR-PA,1347652
NM-PG,1333172
CDR-PB,761648
BBXIB,1814974
RTNXF,1811115
SEZNL,1662991
TALS,1827506
ECF-PA,793040
RDIB,716634
FATBB,1705012
SOHOO,1301236
DEFTF,1888274
CDR-PC,761648
MNP,894351
SCXLB,93676
BCV-PA,9521
SOHON,1301236
SOHOB,1301236
RGBPP,1589150
GLU-PB,1282957
GNTLF,1166272
RLFTF,1854078
BFFTF,1712641
OFSTF,1875931
GSL-PB,1430725
DLNG-PB,1578453
MPVDF,1004530
HPLT,1863181
AHTR,1632970
ODTC,1717452
ARBKF,1841675
OFED,1501078
WONDF,1882839
YELLQ,716006
BKSC,1007273
TZUP,1853825
GWIN,1515114
FBIOP,1429260
UBOH,1087456
RFLFF,1448815
FFBW,1787384
AJIA,1650739
GFASY,1389207
GRFXF,1816723
NBW,1178840
OTMO,1842498
CSSEP,1679063
SMTSF,1705259
PCCT,1844149
ZFOXW,1823575
SGTM,1895251
CHTH,1496454
NBO,1178841
AVLNF,1362898
CAHO,1678105
CHND,1434674
IDWM,1463833
WSKEF,1738699
RAD,84129
CNNB,1787005
ACRDF,1762359
PHIG,350403
TAOFF,1898601
WVVIP,838875
CMHF,1792597
BIOE,1723059
DSHK,1175483
OCGSF,942149
AATC,943034
BRSYF,1505065
EXEO,1528760
ACMB,1598323
DPRO,1786286
MSVB,1734875
GWLL,1800373
SIOX,1636050
TETAA,1444874
RAPH,1415397
OSBK,1076691
XTXXF,1891512
RSCI,1634394
ACAQ,1869141
CYCCP,1130166
MBBC,1835385
MINDP,926423
FIGI,1791325
BQST,1568628
GVSI,1068618
TBBA,1751700
WVFC,910679
PWCO,733337
SSBP,1716188
BKRP,1580095
TETAB,1444874
AFGC,1042046
WSTL,1002135
ALPSQ,1882607
OASMY,1607245
ELIO,1531266
SUME,1396633
CATG,1470129
LMPX,1731727
GBCS,727346
BRCNF,1158399
PRNAF,1131343
QOEG,1439237
WBSR,1645155
FZMD,319016
NEXCF,1737270
ODDAF,1949766
WHLRD,1527541
VBLT,1603207
SEAC,1019671
ERKH,1769725
MCLE,1827855
TVC,1376986
LNDZF,1617765
TVE,1376986
TMDIF,840551
MILOF,1898643
SWISF,1771755
IMVIQ,1734768
ARMC,1415813
EVTK,1816554
BCCEF,1807387
FGCO,1377167
EVOL,1052054
ARPC,1435812
CDSG,946112
SHVLF,1301713
IMUN,1559356
SGIC,1446371
HGLD,1551206
FBDS,926844
FALC,922521
INND,1609139
UCASU,1723517
SICP,1312109
SGLDF,1318482
GRDAF,1804469
SFUNY,1294404
CLYYF,1637890
ADMQ,1588014
IPTK,1067873
UCIX,1358099
IGEX,1442853
PRPI,1395445
PMEDF,1868079
CETXP,1435064
EXNRF,1263011
CANQF,1607679
RBCN,1410172
ASPU,1487198
ABMT,1385799
REMI,1078037
GSPT,1076262
AMTY,945828
BNKL,1508381
MTTCF,1828098
RVLP,1739426
BRLL,1631463
DCSX,1779303
AMMX,1776048
HALB,1458631
SIRC,1756704
SFT,1762322
EMWPF,1532981
JSHG,1475430
LMDCF,1177167
MCOA,1078799
WSRC,42050
SGMD,919175
ENDPQ,1593034
FTRS,1041633
VCBD,1636509
SDTTU,1509228
MKGP,1825270
INCT,1099234
MRGE,1623360
SPQS,803097
RUBY,1709401
GPFT,1205181
SVVC,1495584
IMPM,1000298
KNGW,1797762
PWDY,1435617
TKOI,1094084
BYOC,1386049
MIKP,1550222
BLXX,1428389
GRNF,1492448
IGPK,1002771
HSTO,1383701
WHLRP,1527541
RELT,1682265
TMRR,1685237
PCTL,1119897
BDRL,1000683
GENN,1351051
WINSF,1640251
MOBBW,1898643
TCCO,96699
VYNT,1349929
TOMDF,1645260
APSI,1553264
AGNPF,1642178
SLHGF,1839730
VXIT,1591615
ANDR,6494
MLLOF,1370496
IMUC,822411
RHE-PA,1004724
GLUC,1420108
LEAS,822655
ONCR,1671818
WCUI,1516887
SNNC,1313938
SPYR,829325
FRTG,1602813
EHVVF,1653606
BLEG,1794311
VIVE,879682
IWAL,1498372
ARGQ,1533106
CBTC,1429859
KMGH,1471302
ROAG,1058330
DROP,842722
PUGE,1540615
GHAV,1514113
KNOS,1108248
FKST,1458023
MSPC,1488501
TGHI,225211
CBGL,1413488
MOCI,1325950
PDNLB,731245
CSSI,1178660
FTXP,1503458
DCAC,1498291
ABCE,1300938
ALTD,1664127
CALA,1496671
ACCR,1041588
PLPL,1317880
OXBRW,1584831
SGLA,1433551
WBBA,1787412
APHD,1490054
LCLP,1604930
PSRU,1415306
BTZI,1525852
MSTO,1407591
ARTLW,1621221
CENBF,1653821
EVIO,715788
AERS,1863116
VERBW,1566610
ZVOI,1305323
ECOX,1144169
CLCS,1569340
THCT,1404935
RWBYF,1744345
WTII,1715032
MSLPQ,1415684
GZIC,1286648
MJDS,1523486
PHCG,1351573
DLCR,1614466
YGYI,1569329
BBLS,1368637
FAVO,1795851
IWSY,941685
FCTI,1714379
CNGT,1304741
YEWB,1548240
HVCW,1472847
SOLS,1519177
TRNFQ,1778805
SMIT,922612
KSSH,1374881
WNBD,1114898
URYL,1652842
DLTI,1420368
ZPAS,1635748
RIVU,1079282
DWAY,1394638
XDSL,825322
RENO,1590383
TRIRF,1819876
LBTI,1384135
NBCO,1383637
EMGE,1463459
RGRX,707511
SIMPQ,1274032
MYHI,1507181
LFER,1579010
AQUI,1863976
FZRO,1106861
EWLL,1550020
SPBV,1338672
RETC,1627611
CHGI,1284450
BTIM,1622231
CCOB,1456802
KLDO,1751299
MOSTQ,1113513
SINC,1532595
MAXD,1353499
NPHC,1119643
FERL,1122742
AMHG,1805024
AGTK,1040850
ATCC,1372954
AFPW,1108046
CYRNQ,1084577
FDBL,1414043
MILC,1358656
ATTOF,1606457
WEIDY,1734902
VRUS,1430523
ABILF,1652866
PHCFF,1729089
BIIO,1575420
CNNA,1368620
TAUG,1142790
CPMD,1081938
HBIS,1489588
CBCA,1554906
GWHP,1598308
CMXC,1493712
RPT-PD,842183
BAC-PL,70858
BAC-PM,70858
BAC-PN,70858
BAC-PO,70858
BAC-PP,70858
BAC-PQ,70858
MER-PK,70858
DCOMP,846617
OCFCP,1004702
PARAP,813828
BAC-PS,70858
BACRP,70858
ZIONL,109380
ZIONO,109380
ZIONP,109380
AJXA,1614806
TSLTF,1144800
STSSW,1737995
ADNWW,1744494
HNNAZ,1145255
VCXAU,1848898
VCXAW,1848898
GVBT,1571804
JUHDF,1274173
HLLY-WT,1822928
ICRL,1690012
ICRP,1690012
MVSTW,1760689
CDROW,1866782
SAITW,1847075
SBEV-WT,1553788
BIPI,1406234
BIP-PA,1406234
BIP-PB,1406234
SBIGW,1801602
XFOWW,1501697
XFORW,1501697
KARX,1729637
NLSPW,1783036
AIMDW,1014763
LUNRW,1844452
AVPTW,1777921
CDZIP,727273
SPKLU,1884046
PTHRU,1930021
PTHRW,1930021
CDTTW,1896212
FBRT-PE,1562528
UKOMW,1821424
IFIN-UN,1862935
IFIN-WT,1862935
FNVTU,1857855
FNVTW,1857855
FMSTW,1935418
TRONU,1847513
TRONW,1847513
OPINL,1456772
FIACU,1854480
FIACW,1854480
BYNOU,1801417
BYNOW,1801417
ACRU,1407573
FORLU,1936255
FORLW,1936255
NIRWW,1826671
EBCOF,354518
TRINL,1786108
RMPL-P,1644771
CEAI,1795938
MBIC,1642985
BNPZY,310732
IHICF,1567526
LFLYW,1785592
OZKAP,1569650
CFIVU,1825249
CFIVW,1825249
WGSWW,1818331
OSI-UN,1832136
OSI-WT,1832136
HUMAW,1818382
COEPW,1759186
GNL-PB,1526113
GNL-PE,1526113
GNL-PD,1526113
MITT-PC,1514281
HLGN-WT,1840292
HAWEM,46207
OSAAW,1934064
HAWLI,46207
HAWLL,46207
HAWLM,46207
OCEAW,1869974
BNIXR,1845942
BNIXW,1845942
BLACR,1840425
BLACU,1840425
BLACW,1840425
YSBPW,1946399
RCKTW,1281895
ATNFW,1690080
QLUNF,1951378
UZD,821130
UZE,821130
UZF,821130
GLADZ,1143513
HPP-PC,1482512
VIASP,1606268
WWACU,1853044
WWACW,1853044
BTBDW,1718224
CLAYU,1855467
CLAYW,1855467
TFLM,1885849
MPLXP,1552000
ACDCW,1881487
MYPSW,1823878
ACONW,1635077
WLDSW,1887673
HOLOW,1841209
MCAFU,1853774
NSTTW,1835817
MBNKP,1000209
MCAFR,1853774
ATAQF,1841004
NSTCU,1835817
SAGAR,1855351
SAGAU,1855351
GAMCU,1841125
GAMCW,1841125
SWSSU,1838000
NSTDW,1835814
NSTDU,1835814
ONYXU,1849548
ONYXW,1849548
SWSSW,1838000
BTMWW,1901799
RVPHW,1742927
CTO-PA,23795
CMPOW,1823144
METCB,1687187
METCL,1687187
SMKUF,1555812
OTECU,1846809
OTECW,1846809
TBCPU,1815753
TBCPW,1815753
KCGI-UN,1865407
KCGI-WT,1865407
ACHR-WT,1824502
GDNRU,1858912
GDNRW,1858912
HROWL,1360214
HROWM,1360214
HTIBP,1561032
IVCAU,1852889
IVCAW,1852889
MLECW,1937737
DTEAF,1627606
CETUR,1936702
CETUU,1936702
CETUW,1936702
CHNEY,1030475
REGCO,910606
REGCP,910606
LBBBR,1867287
LBBBU,1867287
LBBBW,1867287
BFRGW,1829247
LMND-WT,1691421
MGR,1004434
MGRB,1004434
MGRD,1004434
MARXR,1892922
MARXU,1892922
ITTOF,1512544
ACRO-UN,1847891
ACRO-WT,1847891
RENEW,1889112
RENEU,1889112
HYAC-UN,1970509
HYAC-WT,1970509
SBFMW,1402328
PLTNU,1929231
PLTNW,1929231
PLTNR,1929231
QVCC,1254699
CBRGU,1845149
CBRGF,1845149
SKIL-WT,1774675
APCXW,1070050
HHEGF,1680935
MQMNW,314203
KWESW,1889823
CSSEZ,1679063
CSSEL,1679063
CSSEN,1679063
LOCLW,1840780
SHOTW,1760903
CHRB,1730346
PMVCW,1807765
LILMW,1855756
SUAC-UN,1885461
SUAC-WT,1885461
DPCSU,1857803
DPCSW,1857803
KXINW,1713539
HAIAU,1848861
HAIAW,1848861
WRAC-UN,1855168
WRACW,1855168
PPHPR,1863460
PPHPU,1863460
PPHPW,1863460
RUMBW,1830081
COMSP,1178727
COMSW,1178727
SHUAW,1886268
SHUAU,1886268
SEDA-WT,1846975
SEDA-UN,1846975
ZAPPW,1955104
DWACU,1849635
DWACW,1849635
CELG-RI,14272
BYTSU,1842566
BYTSW,1842566
LGVCU,1879297
LGVCW,1879297
TGVCU,1865191
TGVCW,1865191
ROCLU,1885998
ROCLW,1885998
VCXB-UN,1848948
AQUNR,1861063
AQUNU,1861063
PPYAU,1894057
PPYAW,1894057
VODAF,1468608
BGLAF,1572957
AMPX-WT,1899287
FAZEW,1839360
PHUNW,1665300
CPTNW,1498233
NFYS-UN,1850502
NFYS-WT,1850502
VCXB-WT,1848948
LIXTW,1335105
MFA-PC,1055160
BFS-PE,907254
SSST,1585389
KPHMW,1372514
VHAQ-RT,1823857
VHAQ-UN,1823857
VHAQ-WT,1823857
HCDIP,1784567
HCDIW,1784567
HCDIZ,1784567
WEL-UN,1877557
WEL-WT,1877557
IRRX-UN,1854795
IRRX-WT,1854795
TGAAU,1847355
TGAAW,1847355
AACIU,1844817
AACIW,1844817
PEGRU,1847241
PEGRW,1847241
DMTKW,1651944
AUVIP,1811109
SOJD,92122
SOJE,92122
NVACR,1859807
NVACW,1859807
INVUP,862651
CRCQW,1609253
JSPRW,1788028
PRETL,77281
PRETM,77281
PRETN,77281
SCE-PH,92103
SCE-PJ,92103
SCE-PK,92103
SCE-PL,92103
SCE-PG,92103
GECCZ,1675033
ALIV,1034670
GECCM,1675033
GECCO,1675033
HTFB,1487428
HTFC,1487428
APVTW,1671584
SCLXW,1820190
NETTF,1110646
CFFSU,1839519
CFFSW,1839519
DOMAW,1722438
CZOWF,1859639
MACAU,1835416
OHAAU,1870778
OHAAW,1870778
MACAW,1835416
MDLVY,1933644
AVHIU,1844507
AVHIW,1844507
ACBAU,1844389
ACBAW,1844389
GAQ-UN,1852061
GAQ-WT,1852061
JOBY-WT,1819848
CDAQU,1851909
CDAQW,1851909
KCLHF,1795589
VIIAU,1826011
VIIAW,1826011
SHAP-UN,1881462
SHAP-WT,1881462
GTLS-PB,892553
STGC,1661779
ML-WT,1807846
RAJAF,1885680
NEE-PN,753308
NEE-PR,753308
SLAMU,1838162
SLAMW,1838162
KYCHR,1865701
IPXXU,1970622
IPXXW,1970622
MCAGR,1859035
MCAGU,1859035
KYCHU,1865701
KYCHW,1865701
HSPOR,1946021
HSPOU,1946021
HSPOW,1946021
CTCXW,1842939
RMHI,1452804
ANZGF,1947559
LTSV,1619312
PDSKX,1756404
GDL-PC,1378701
OWSCX,1748680
PEB-PG,1474098
PEB-PH,1474098
SNLFF,1097362
SLFIF,1097362
SUNFF,1097362
CVII-UN,1828248
CVII-WT,1828248
AEON-WT,1837607
NBSTU,1831978
NBSTW,1831978
ARGO-PA,1091748
ARGD,1091748
CXAIW,1820875
ARQQW,1859690
TWOHD,1494413
SAT,1377936
SAY,1377936
SAZ,1377936
SAJ,1377936
MYZQF,1815436
BRKHU,1871638
BRKHW,1871638
SHZNF,1454480
HCMAU,1845368
HCMAW,1845368
KVACW,1889983
KVACU,1889983
VSACU,1883983
VSACW,1883983
APCA-UN,1862993
APCA-WT,1862993
FHLTU,1851182
FHLTW,1851182
MSTLW,895421
MS-PL,895421
MS-PO,895421
MS-PP,895421
EVGOW,1821159
ARIZR,1882078
ARIZU,1882078
ARIZW,1882078
GSCE,886982
TRXDW,876378
BLEUR,1843370
BLEUU,1843370
BLEUW,1843370
CMCAU,1865248
CMCAW,1865248
GPACU,1831979
GPACW,1831979
GRRRW,1903145
CTV-WT,1835378
AGATF,1159508
DEENF,1159508
ADZCF,1159508
OLOXF,1159508
DGP,1159508
DGZ,1159508
DZZ,1159508
BEIGF,1651308
NUVB-WT,1811063
BKKT-WT,1820302
CUBB,1488813
SNV-PE,18349
DMAQR,1857086
FHN-PF,36966
FHN-PB,36966
FHN-PC,36966
FHN-PD,36966
FHN-PE,36966
OPP-PA,1678130
OPP-PB,1678130
CNDA-UN,1851959
CNDA-WT,1851959
ACAHU,1836274
ACAHW,1836274
FSEN,1501729
FSRXU,1834336
FSRXW,1834336
TWLVU,1819498
TWLVW,1819498
DAVEW,1841408
NVNBW,1661053
MTRYU,1860663
MTRYW,1860663
BACAW,1869673
ATMVR,1937891
ATMVU,1937891
ALSAR,1865111
ALSAU,1865111
ALSAW,1865111
BUJAW,1956055
BUJAU,1956055
BUJAR,1956055
NMPWP,1004315
NEWEN,1004315
MPLN-WT,1793229
ACR-PC,1332551
ACR-PD,1332551
MAQCU,1844419
MAQCW,1844419
USCTU,1860514
USCTW,1860514
GNT-PA,1438893
PRIF-PK,1554625
PRIF-PL,1554625
PRIF-PD,1554625
PRIF-PF,1554625
PRIF-PG,1554625
PRIF-PH,1554625
PRIF-PI,1554625
PRIF-PJ,1554625
NYMTL,1273685
NYMTM,1273685
RCB,1527590
NYMTZ,1273685
SRZNW,1824893
PFTY,1788756
ADVWW,1776661
QOMOR,1894210
QOMOU,1894210
QOMOW,1894210
GODNU,1895144
GODNR,1895144
OXLCN,1495222
OXLCP,1495222
OXLCZ,1495222
OXLCL,1495222
ATEK-UN,1882198
ATEK-WT,1882198
XFINU,1852749
XFINW,1852749
ASCBR,1876716
ASCBU,1876716
ASCBW,1876716
FTIIU,1889450
FTIIW,1889450
LOCC-UN,1848323
LOCC-WT,1848323
GOEVW,1750153
DISTR,1818605
DISTW,1818605
MET-PF,1099219
NVVEW,1836875
ENSCW,1716947
KTTAW,1841330
AGXRW,1261249
RCC,1527590
RC-PC,1527590
RC-PE,1527590
MMVWW,1874074
SOCGM,92108
MCOMW,1788841
LGSTU,1860871
LGSTW,1860871
FUPPF,1534043
EQTNP,1747009
ISPOW,1820566
SZZLU,1829322
SZZLW,1829322
GAINN,1321741
GAINZ,1321741
SLNHP,64463
WELPM,107815
ADC-PA,917251
PPENF,1469395
HHLA-UN,1824185
HHLA-WT,1824185
LHCIW,1824153
ESGLW,1957538
CMRAW,1907685
DLR-PL,1297996
DFLIW,1847986
PEPLU,1873324
PEPLW,1873324
SACH-PA,1682220
SCCB,1682220
SCCC,1682220
SCCD,1682220
SCCE,1682220
SCCF,1682220
SCCG,1682220
SACC,1682220
AMBP-WT,1845097
HSDTW,1610853
GRFGF,1114700
BHIL-WT,1830210
IVDAW,1397183
EGGF-UN,1843973
EGGF-WT,1843973
PACI-UN,1853070
PACI-WT,1853070
PAASF,771992
ELIQ-WT,1827871
BRSHW,1913210
LGL-WT,61004
REXR-PC,1571283
EMSF,1520118
FREY-WT,1844224
EPR-PC,1045450
EPR-PE,1045450
AWINW,1855631
UHGI,1888846
INAQU,1862463
INAQW,1862463
IXAQU,1852019
IXAQW,1852019
CCTSU,1865861
CCTSW,1865861
TRSO,1758699
TMCWW,1798562
BRWC,1873213
TMEF,1726079
UNOV,1538495
SRCU,1126956
QBTS-WT,1907982
ALTG-PA,1759824
OABIW,1846253
LATGU,1868269
RZC,898174
ADEX-UN,1830029
ADEX-WT,1830029
NAMSW,1936258
EQH-PA,1333986
EQH-PC,1333986
EACPU,1832765
EACPW,1832765
FILG,1852039
SHFSW,1854963
UNTCW,798949
GIPRW,1651721
GWH-WT,1819438
DRTSW,1871321
SLACU,1834755
SLACW,1834755
SMGE,1675426
SIGIP,230557
WETHD,1826660
YCBD-PA,1644903
LEXXW,1348362
ATDSD,1068689
MTB-PH,36270
KITTW,1849820
TEOF,1612188
TOIIW,1799191
RFACR,1847607
RFACU,1847607
RFACW,1847607
TRCA-UN,1840353
TRCA-WT,1840353
NCPLW,1414767
GRND-WT,1820144
TBLAW,1840502
LCFYW,1875547
BHFAM,1685040
BHFAN,1685040
BHFAO,1685040
CTLPP,896429
WALDW,1840199
SHCRW,1816233
NWGIW,1080319
MNYWW,1974044
CDIOW,1870144
IPVF-UN,1839610
IPVF-WT,1839610
DTSTW,1419951
SEATW,1856031
ADIWW,1513525
MDRRP,1654595
SQFTP,1080657
SQFTW,1080657
PMTU,1464423
PMT-PC,1464423
PSA-PF,1393311
OPFI-WT,1818502
NSA-PB,1618563
MTAL-WT,1950246
BERZ,927971
PSA-PL,1393311
PSA-PI,1393311
PSA-PJ,1393311
YOTAR,1907730
YOTAU,1907730
YOTAW,1907730
PSA-PS,1393311
PSA-PM,1393311
PSA-PN,1393311
PSA-PO,1393311
PSA-PP,1393311
PSA-PQ,1393311
PSA-PR,1393311
PSA-PG,1393311
IMACW,1729944
MIR-WT,1809987
FNGO,927971
FNGS,927971
DULL,927971
BNKD,927971
BNKU,927971
BULZ,927971
SATLW,1874315
JETU,927971
JETD,927971
CARD,927971
CARU,927971
SHNY,927971
WTID,927971
WTIU,927971
NRGU,927971
OILD,927971
OILU,927971
FNGU,927971
GDXD,927971
GDXU,927971
NRGD,927971
FLYD,927971
FLYU,927971
RSGPY,1455626
PSQH-WT,1847064
TPRXF,1964504
CLGDF,1964504
DUNEU,1817232
DUNEW,1817232
HYMCL,1718405
HYMCW,1718405
ATLEW,1621221
CTTRF,1520504
SONDW,1819395
HIPO-WT,1828105
HSCSW,1468492
ACGLN,947484
BURU-WT,1814215
NLY-PI,1043219
DTLAP,1575311
SWAGW,1872525
AGRIW,1826397
RHEPB,1004724
GIGGF,1336364
DC-WT,1852353
SNCRL,1131554
DRH-PA,1298946
ALUR-WT,1964979
RITM-PD,1556593
BBLGW,1419554
SDAWW,1936804
RITM-PA,1556593
RITM-PB,1556593
RITM-PC,1556593
EOSEW,1805077
TCBPW,1872812
RWODR,1907223
RWODU,1907223
RWODW,1907223
PXSAP,1640043
PXSAW,1640043
BBAI-WT,1836981
BFLY-WT,1804176
BODY-WT,1826889
LANV-WT,1922097
TMTCU,1879851
TMTCR,1879851
ALVOW,1898416
BAERW,1941536
WINVR,1854463
WINVU,1854463
WINVW,1854463
GROY-WT,1834026
BEPH,1533232
BEPI,1533232
BEP-PA,1533232
BRENF,1533232
GEGGL,1831096
NRXPW,1719406
WINRW,1708410
DMXCF,1839586
PRSTW,1822145
MMCWF,1813814
MMDCF,1813814
WRB-PF,11544
WRB-PG,11544
WRB-PH,11544
DMPWW,1498382
ALL-PI,899051
ALL-PJ,899051
CRESW,1034957
PSBXP,866368
PSBYP,866368
PSBZP,866368
BMTX-WT,1725872
SURGW,1392694
GRAMW,1876945
MACT,1957783
ORGNW,1802457
AUB-PA,883948
MSBIP,1466026
TCBIO,1077428
CNOBP,712771
GIAFW,1844505
GIAFU,1844505
IDBAY,1824036
STRCW,1826681
WLLAW,1255474
WLLBW,1255474
CPER,1479247
USCI,1479247
OCCIN,1716951
OCCIO,1716951
DRMAW,1853816
CLNNW,1822791
FBYDP,1937987
FBYDW,1937987
CCNEP,736772
NOGNW,1841800
ERYFF,1624422
SHO-PH,1295810
SHO-PI,1295810
DBRG-PH,1679688
DBRG-PI,1679688
DBRG-PJ,1679688
WESTW,1806347
AAIC-PB,1209028
AAIC-PC,1209028
AAIN,1209028
ROSS-UN,1841610
ROSS-WT,1841610
RJF-PB,720005
GAB-PK,794685
FITBO,35527
FITBP,35527
SIVPQ,719739
ONFOW,1825452
SPNT-PB,1576018
SSPFF,1576018
RNWWW,1848763
LDDDD,1892316
GSDWU,1843248
GSDWW,1843248
PNMXO,81023
PCTTU,1830033
PCTTW,1830033
DHCNI,1075415
DHCNL,1075415
AGNCO,1423689
AGNCP,1423689
PLAOU,1849737
PLAOW,1849737
CHEAU,1856948
AGNCL,1423689
MNLCF,1086888
MNQFF,1086888
MNUFF,1086888
PRSRU,1825473
PRSRW,1825473
SKGRU,1912461
SKGRW,1912461
BEATW,1779372
TENKR,1851484
TENKU,1851484
AACT-WT,1853138
AACT-UN,1853138
LGNDZ,886163
LGNXZ,886163
LGNYZ,886163
LGNZZ,886163
FEAV,1888654
GPMT-PA,1703644
PBAXU,1870404
PBAXW,1870404
CLDI-WT,1855485
PRMFF,1880319
FGIWW,1864943
MDV-PA,1645873
BIPH,1788348
ATMP,312070
AYTEF,312070
BALTF,312070
VXX,312070
VXZ,312070
SGGFF,312070
PGDDF,312070
PGMFF,312070
JJPFF,312070
JJSSF,312070
JJTFF,312070
JJUFF,312070
JJCTF,312070
JJETF,312070
JJGTF,312070
JJMTF,312070
JJNTF,312070
JJOFF,312070
GBBEF,312070
GRN,312070
GRNTF,312070
ICITF,312070
JEMTF,312070
JJATF,312070
BWVTF,312070
COWTF,312070
DJP,312070
PTWOU,1930313
UTAWF,1879221
PTWOW,1930313
SMXWW,1940674
PVOZ,1824204
CSR-PC,798359
NEOVW,1748137
ABR-PD,1253986
ABR-PE,1253986
ABR-PF,1253986
GREEL,1844971
WSUPW,1819516
ICNP,1408057
ICCRW,1408057
CWLXF,831609
MOBVW,1931691
RCRTW,1462223
RBT-WT,1862068
RBTCW,1862068
MHNC,1412100
ALTUU,1822366
ALTUW,1822366
FIGP,1846702
MOBVU,1931691
QDROW,1825962
QDROU,1825962
MCACW,1895249
MCACR,1895249
MCACU,1895249
RGTIW,1838359
VIEWW,1811856
TALKW,1803901
CELUW,1752828
MOVAA,72573
ARRWU,1835972
ARRWW,1835972
PAYOW,1845815
